companyNumber,companyName,sicCodes,companyType,cashInBank,financialYearEnd,dateOfIncorporation,ageOfCompany,location,country,postcode,streetAddress
07916718,OTZARA LTD,"['62020', '96090']",ltd,"[40608, 37720]","['2021-03-31', '2020-03-31']",2012-01-19,10,London,England,N1 7GU,20-22 Wenlock Road
07918845,HUXLEY-PARLOUR LIMITED,['74209'],ltd,"[178917, -1010101]","['2021-05-31', '2021-05-31']",2012-01-23,10,London,England,W1B 4DE,3-5 Swallow Street
07918206,MIGHTY ELK LIMITED,['59112'],ltd,"[58212, 31840]","['2022-01-31', '2021-01-31']",2012-01-20,10,London,England,E10 5EP,43 Grange Park Road
07915969,GRAYMATTER SOFTWARE TEST MANAGEMENT LIMITED,['62020'],ltd,"[40468, 1191]","['2022-01-31', '2021-01-31']",2012-01-19,10,London,England,N11 1GN,Suite 465  Building 4 North London Business Park
07917019,HUNT HEALTHCARE GROUP (UK) LTD,['82990'],ltd,"[-1010101, -1010101]","['2021-03-31', '2020-03-31']",2012-01-19,10,London,England,W1G 8TB,64 New Cavendish Street
05789480,CARVER CLOSE RESIDENTS PROPERTY MANAGEMENT COMPANY LIMITED,['98000'],private-limited-guarant-nsc,"[0, 0]","['2021-09-30', '2020-09-30']",2006-04-21,16,London,England,W1W 5PF,Fifth Floor  167 To 169 Great Portland Street
05792344,BROOKFIELD SECURITY LTD,['80100'],ltd,"[-1010101, -1010101]","[-1010101, -1010101]",2006-04-24,16,London,England,EC1V 2NX,124 City Road
05797002,NEWGROVE CONSULTANTS LIMITED,['62012'],ltd,"[2, 2]","['2022-04-30', '2021-04-30']",2006-04-26,16,London,England,EC1N 6TD,34 Ely Place
05793653,HOLLYPORT LIMITED,['64205'],ltd,"[160186, 126675]","['2021-03-31', '2020-03-31']",2006-04-25,16,London,England,W1F 9JG,15 Golden Square
05793772,AWTG LIMITED,['61200'],ltd,"[-1010101, -1010101]","['2021-04-30', '2020-04-30']",2006-04-25,16,London,England,W3 7SR,8 Canham Mews
05797356,ARKMILE LIMITED,['99999'],ltd,"[-1010101, -1010101]","['2021-05-31', '2020-05-31']",2006-04-26,16,London,England,W1K 1RB,35 Park Lane
05794524,OCTOPUS HEALTHCARE FINANCE LTD,['64999'],ltd,"[-1010101, -1010101]","['2021-04-30', '2020-04-30']",2006-04-25,16,London,England,EC1N 2HT,6th Floor 33 Holborn
05797581,WORKS MC LIMITED,['73110'],ltd,"[2, 2]","['2021-04-30', '2020-05-01']",2006-04-26,16,London,England,SW6 3PA,Hurlingham Studios
05794901,CLEEN FINISH LTD,['96010'],ltd,"[-1010101, -1010101]","['2021-08-31', '2020-08-31']",2006-04-25,16,London,England,SE18 6ED,59 Woolwich New Road
05796606,MC PROP PURCHASE LIMITED,['68320'],ltd,"[7, 7]","['2021-04-30', '2020-04-30']",2006-04-26,16,London,England,E3 5GW,4 Montague Mews
05798246,GILEY PRODUCTIONS LIMITED,['59113'],ltd,"[-1010101, -1010101]","['2021-03-31', '2020-03-31']",2006-04-27,16,London,England,EC4P 4DQ,37 Fleet Street
05799425,TWENTYTWO INTEGRATION LTD,['61900'],ltd,"[529157, 506464]","['2021-04-30', '2020-04-30']",2006-04-28,16,London,England,SE17 3BZ,Unit D
05798619,REVCAP ESTATES 30 LIMITED,['68209'],ltd,"[-1010101, -1010101]","['2021-04-30', '2020-04-30']",2006-04-27,16,London,England,W1T 2NU,Second Floor  60 Charlotte Street
05800099,BOLDBURY LIMITED,['68100'],ltd,"[-1010101, -1010101]","['2021-03-31', '2020-03-31']",2006-04-28,16,London,England,E14 9SJ,4th Floor 161 Marsh Wall
05800258,WAH GWAAN FOODS (YAM MAN) IMPORT UK LIMITED,['46310'],ltd,"[28909, 16991]","['2021-04-30', '2020-04-30']",2006-04-28,16,London,England,E17 4SX,Unit 27 Walthamstow Business Centre Clifford Road
05801666,CHINA EUROPE SERVICES LIMITED,['79110'],ltd,"[1000, 1000]","['2022-02-01', '2021-02-01']",2006-05-02,16,London,England,E8 2RS,5 Blundell Close
05803556,WELBECK (BURNASTON) LIMITED,"['41100', '68100']",ltd,"[11537, 10337]","['2021-03-31', '2020-03-31']",2006-05-03,16,London,England,EC2Y 5EB,6th Floor
05805194,GLOBAL RESEARCH & MARKETING SERVICES (UK) LTD,['96090'],ltd,"[2, 2]","['2021-05-31', '2020-05-31']",2006-05-04,16,London,England,E10 6QE,456 High Road Leyton
05801167,THESIDE.CO.UK LIMITED,['62090'],ltd,"[12597, 11310]","['2021-04-30', '2020-04-30']",2006-04-29,16,London,England,EC4A 2DQ,Second Floor  150-151 Fleet Street
05805708,NEVADO LIMITED,['62020'],ltd,"[-1010101, -1010101]","[-1010101, -1010101]",2006-05-04,16,London,England,SW19 6NW,Homework Southfields 265-269 Wimbledon Park Road
05805406,THE SCHOOL HOUSE TUNBRIDGE WELLS LIMITED,['68320'],ltd,"[-1010101, -1010101]","['2021-09-30', '2020-09-30']",2006-05-04,16,London,England,SW7 4DL,3rd Floor  95 Cromwell Road
05807205,VMG DISTRIBUTION LTD,['99999'],ltd,"[1, 1]","['2021-05-31', '2020-05-31']",2006-05-05,16,London,England,N1 7GU,Vmg Distribution 20-22 Wenlock Road
05807304,ASSOCIATED CONTINUITY TEAMS LIMITED,['96090'],ltd,"[-1010101, -1010101]","['2021-05-31', '2020-05-31']",2006-05-05,16,London,England,SE11 5JH,Wg01 Vox Studios 1-45 Durham Street
05807599,TP ICAP FINANCE PLC,['64205'],plc,"[-1010101, -1010101]","[-1010101, -1010101]",2006-05-05,16,London,England,EC2M 3TP,135 Bishopsgate
05806170,AVIPRO VISION LIMITED,"['47910', '62020', '80200', '85590']",ltd,"[-1010101, -1010101]","[-1010101, -1010101]",2006-05-04,16,London,England,E11 2RH,10 Woodbine Place
05808381,HUMPTY DUMPTY PRODUCTIONS LIMITED,['59111'],ltd,"[-1010101, 99966]","['2021-03-31', '2020-03-31']",2006-05-08,16,London,England,E1 7LB,6 Cobb Street
05808666,BOCOST LTD,"['25110', '41201', '43120']",ltd,"[-1010101, -1010101]","['2021-03-31', '2020-03-31']",2006-05-08,16,London,England,SE22 0QW,12 Ryedale
05809693,TATCHBROOK MEDICAL CENTRE LIMITED,['68209'],ltd,"[2, 2]","['2021-05-31', '2020-05-31']",2006-05-08,16,London,England,NW2 6EW,Unit 3 Edge Business Centre
05802524,THE DAIRY QUARTER RESIDENTS MANAGEMENT COMPANY LIMITED,['98000'],private-limited-guarant-nsc,"[0, 0]","['2021-12-31', '2020-12-31']",2006-05-02,16,London,England,SE10 9FP,Hindwoods Ltd
07826976,MANAGEMENT DUE DILIGENCE LIMITED,['70229'],ltd,"[185, 185]","['2021-10-31', '2020-10-31']",2011-10-28,11,Chester,England,CH1 2DS,Pursglove And Brown
07863679,LACE ENGINEERING LIMITED,['41100'],ltd,"[-1010101, -1010101]","[-1010101, -1010101]",2011-11-29,11,Chester,England,CH4 7PW,42 Rowcliffe Avenue
07882083,PRESTIGE DENTS LIMITED,['33170'],ltd,"[133007, 95823]","['2021-12-31', '2020-12-31']",2011-12-14,11,Chester,England,CH1 2DS,Military House  24 Castle Street
05803765,TEP TWO CAPITAL LIMITED,['66300'],ltd,"[-1010101, -1010101]","['2022-03-31', '2022-03-31']",2006-05-03,16,Chester,England,CH1 3BQ,One City Place
06020751,AMBER FURNITURE LIMITED,['47599'],ltd,"[13396, 2887]","['2021-12-31', '2020-12-31']",2006-12-06,16,Chester,England,CH4 9RF,C/O Montacs
07926277,CLEVES CONSULTING LIMITED,['96090'],ltd,"[7521, 7521]","['2021-01-30', '2020-01-30']",2012-01-27,10,Chester,England,CH1 3DW,Cassidy House
07950960,HOOLE COMMUNITY DEVELOPMENT TRUST,['93290'],private-limited-guarant-nsc-limited-exemption,"[69363, 48174]","['2021-02-28', '2020-02-29']",2012-02-15,10,Chester,England,CH2 3AP,Hoole Community Centre Westminster Road
08484901,GILLTEC LTD,['82990'],ltd,"[0, -1010101]","['2021-04-30', '2020-04-30']",2013-04-12,9,Chester,England,CH2 3JQ,35 Hamilton Street Hamilton Street
07798116,MOHYUDDIN LIMITED,['86101'],ltd,"[-1010101, -1010101]","[-1010101, -1010101]",2011-10-05,11,Chester,England,CH2 1DP,Flat 6 Lockwood House  27-29 Liverpool Road
08053488,KAD PROFESSIONALS LTD,['82990'],ltd,"[11645, 32000]","['2021-05-31', '2020-05-31']",2012-05-01,10,Chester,England,CH1 6PH,Belvidere Strawberry Cross
08116233,CHRIS LAW MARITIME SERVICE LIMITED,['52220'],ltd,"[75335, 32505]","['2021-06-30', '2020-06-30']",2012-06-22,10,Chester,England,CH1 2DS,Military House  24 Castle Street
08337873,CYBRAND AEC LTD,['32990'],ltd,"[84004, 4002]","['2021-12-31', '2020-12-31']",2012-12-20,10,Chester,England,CH2 4NU,Tta-001  Building 90 Thornton Science Park
08178488,IJ TECHNOLOGIES LIMITED,['62090'],ltd,"[28488, 3684]","['2021-08-31', '2020-08-31']",2012-08-14,10,Chester,England,CH3 5PF,18 Pentland Close
08254041,ARYAMA CONSULTING LIMITED,['62020'],ltd,"[248958, 127226]","['2021-10-31', '2020-10-31']",2012-10-15,10,Chester,England,CH2 2LB,22 Kingsway
08139418,AXIA ASD LIMITED,['82990'],ltd,"[-1010101, -1010101]","['2021-07-31', '2020-07-31']",2012-07-11,10,Chester,England,CH1 6JS,Brookside Farm Cottage Parkgate Road
03342541,GLOBAL AIR TRAINING LIMITED,['85590'],ltd,"[469158, 348321]","['2021-03-31', '2020-03-31']",1997-04-01,25,Chester,England,CH3 9NU,Curdlands Barn Harthill Road
03565178,WREXHAM CHAMBER OF COMMERCE AND INDUSTRY LIMITED,['94110'],ltd,"[2, -1010101]","['2021-12-31', '2020-12-31']",1998-05-15,24,Chester,England,CH4 7AD,Churchill House Queens Park Campus
03565956,WEST CHESHIRE CHAMBER OF COMMERCE AND INDUSTRY LIMITED,['94110'],ltd,"[2, -1010101]","['2021-12-31', '2020-12-31']",1998-05-18,24,Chester,England,CH4 7AD,Churchill House Queens Park Campus
03589208,GAP PERSONNEL HOLDINGS LIMITED,['78200'],ltd,"[-1010101, -1010101]","['2021-03-31', '2022-06-30']",1998-06-29,24,Chester,England,CH4 9EP,Pulford House Bell Meadow Business Park
02354611,THE DUCKERS PARTNERSHIP LIMITED,['73110'],ltd,"[2, 2]","['2022-03-31', '2021-03-31']",1989-03-02,33,Chester,England,CH1 2NH,7 The Yonne
02354067,LOGCLOSE LIMITED,['68100'],ltd,"[100, 100]","['2021-04-30', '2020-04-30']",1989-03-01,33,Chester,England,CH4 8JA,9 Langdon House
02711452,THE ASSOCIATION OF POLICY MARKET MAKERS LIMITED,['94120'],private-limited-guarant-nsc-limited-exemption,"[24753, 25455]","['2021-06-30', '2020-06-30']",1992-05-01,30,Chester,England,CH1 3BQ,One City Place
01737415,DOVE COURT (IRONBRIDGE) MANAGEMENT LIMITED,['98000'],ltd,"[21094, 18624]","['2021-03-31', '2020-03-31']",1983-07-06,39,Chester,England,CH1 1RS,15 Lower Bridge Street
01767877,W.R. DAY LIMITED,['46750'],ltd,"[962, 1046]","['2021-09-30', '2020-09-30']",1983-11-07,39,Chester,England,CH1 1QN,C/O Uhy Hacker Young
01831774,GRL GLOBAL LTD,['96090'],ltd,"[40452, 27245]","['2021-08-31', '2020-08-31']",1984-07-11,38,Chester,England,CH1 2NX,10 Nicholas Street
01871012,UNITED DOWNS(RE-CYCLING) LIMITED,['74901'],ltd,"[-1010101, -1010101]","['2021-12-31', '2020-12-31']",1984-12-12,38,Chester,England,CH2 3RR,61 Sefton Road
02139446,COPERION K-TRON GREAT BRITAIN LIMITED,['28990'],ltd,"[-1010101, -1010101]","['2021-09-30', '2020-09-30']",1987-06-10,35,Chester,England,CH1 3DR,Archway House
00173634,WEST CHESHIRE & NORTH WALES CHAMBER OF COMMERCE,['94110'],private-limited-guarant-nsc,"[527089, -1010101]","['2021-12-31', '2020-12-31']",1921-03-11,101,Chester,England,CH4 7AD,Churchill House Queens Park Campus
00213902,MERSEYSIDE ESTATES LIMITED,"['68100', '68209']",ltd,"[-1010101, -1010101]","['2021-06-30', '2020-06-30']",1926-05-21,96,Chester,England,CH1 3EQ,C/O Hm Legal Gorse Stacks House
00710137,EMERY FARM ESTATES LIMITED,['68100'],ltd,"[-1010101, -1010101]","['2021-03-31', '2020-03-31']",1961-12-08,61,Chester,England,CH1 3BQ,Queens House
03905650,QUALITY DOMAINS LTD,['58190'],ltd,"[64006, 62176]","['2021-10-31', '2020-10-31']",2000-01-13,22,Chester,England,CH4 7AU,Rotherwood South Crescent Road
01883835,NIGEL DENMAN PRODUCTIONS LIMITED,['90030'],ltd,"[14660, -1010101]","['2021-04-01', '2021-04-01']",1985-02-07,37,Chester,England,CH3 5EL,4 Boughton Hall Avenue
01908006,SAVE THE FAMILY LIMITED,"['55900', '85600']",private-limited-guarant-nsc-limited-exemption,"[-1010101, -1010101]","['2021-03-31', '2020-03-31']",1985-04-24,37,Chester,England,CH3 7PZ,Cotton Hall Cotton Lane
01975541,HERMANS HERMITS LIMITED,['58190'],ltd,"[2798, 255]","['2021-03-31', '2020-03-31']",1986-01-08,36,Chester,England,CH1 1HG,14 Grosvenor Court Foregate Street
02402604,WETHERBY COURT MANAGEMENT COMPANY LIMITED,['98000'],ltd,"[8073, 7811]","['2021-03-31', '2020-03-31']",1989-07-10,33,Chester,England,CH1 1RS,15 Lower Bridge Street
02662912,WOMBRIDGE GARDENS MANAGEMENT COMPANY LIMITED,['98000'],ltd,"[11458, 8324]","['2021-12-25', '2020-12-25']",1991-11-14,31,Chester,England,CH1 1RS,15 Lower Bridge Street
03671470,DE WINTER MARKETING LIMITED,['74909'],ltd,"[74778, 12693]","['2021-11-30', '2020-11-30']",1998-11-20,24,Chester,England,CH4 7HL,1 Overleigh Road
03745749,EASTBROOK LIMITED,['78300'],ltd,"[4112, 16899]","['2021-03-29', '2020-03-29']",1999-04-06,23,Chester,England,CH1 3BQ,5th Floor One City Place
05029887,YOUNG FOUNDATIONS LIMITED,['86900'],ltd,"[-1010101, -1010101]","['2021-06-30', '2020-06-30']",2004-01-29,18,Chester,England,CH1 2DD,7 Grosvenor Street
05200683,SEELOGIC LIMITED,['82990'],ltd,"[-1010101, -1010101]","['2021-08-31', '2020-08-31']",2004-08-09,18,Chester,England,CW6 9DL,C/O Kbs Accounting Llp 6 Portal Business Park Suite 3 & 4
04753757,ALDERCROSS LIMITED,"['68209', '82302']",ltd,"[37474, 53830]","['2021-07-31', '2020-07-31']",2003-05-06,19,Chester,England,CH3 5AR,Cholmondeley House
08510156,STRATEGUS (UK) LTD,"['74909', '82990', '86900', '96040']",ltd,"[1302, 7]","['2021-03-31', '2020-03-31']",2013-04-30,9,Chester,England,CH4 8AR,2 Curzon Park North
08535327,ENGAGE PRESENTERS LIMITED,['85590'],ltd,"[-1010101, -1010101]","['2021-04-30', '2020-04-30']",2013-05-20,9,Chester,England,CH2 1PP,88 Plas Newton Lane
08539216,GLOBAL OPEX LIMITED,['82990'],ltd,"[4511, 3852]","['2021-05-31', '2020-05-31']",2013-05-22,9,Chester,England,CH2 1AX,158 Liverpool Road
08540560,HIGHWAYS ADJUSTING LIMITED,['66210'],ltd,"[295415, 215214]","['2021-09-30', '2020-09-30']",2013-05-22,9,Chester,England,CH2 3NJ,Egerton House  55 Hoole Road
08569364,WORKPLACE ADVICE WEALTH MANAGEMENT LTD,['70229'],ltd,"[53554, 50616]","['2021-05-31', '2020-05-31']",2013-06-14,9,Chester,England,CH1 2DS,Military House  24 Castle Street
08639906,PIONNER PENSION INVESTMENTS LIMITED,['99999'],ltd,"[1, 1]","['2021-08-31', '2020-08-31']",2013-08-06,9,Chester,England,CH1 3DW,Cassidy House
08673798,NOT NORMAL DEVELOPMENT LIMITED,['74909'],ltd,"[20548, -1010101]","['2021-03-25', '2021-03-25']",2013-09-03,9,Chester,England,CH2 3RT,The Croft Mannings Lane South
08402247,PS TAXI HIRE CHESTER LTD,['77110'],ltd,"[-1010101, -1010101]","['2021-02-28', '2020-02-29']",2013-02-14,9,Chester,England,CH1 5LE,60 St. Chads Road
08409238,THE SHUTTER SHED LIMITED,['31090'],ltd,"[58196, 66962]","['2022-02-28', '2022-02-28']",2013-02-19,9,Chester,England,CH3 9AH,New Russia Hall Chester Road
08516698,AMAZELLER LTD,['82990'],ltd,"[2000, 2000]","['2021-05-31', '2020-05-31']",2013-05-03,9,Chester,England,CH1 6AP,35 Timberfields Road
08518828,ZURA PROPERTIES LIMITED,['68209'],ltd,"[45218, 48169]","['2021-05-31', '2020-05-31']",2013-05-07,9,Chester,England,CH1 1QN,St Johns Chambers
08522031,VALUE MATCH SERVICES LTD,['70229'],ltd,"[186759, 220409]","['2021-03-31', '2020-03-31']",2013-05-09,9,Chester,England,CH3 5UU,Dee House
06710659,ROBERT TEMPLE LIMITED,"['86101', '86220']",ltd,"[1228520, 1099477]","['2021-09-30', '2020-09-30']",2008-09-30,14,Chester,England,CH4 7QP,Nuffield Hospital Chester
06802444,APRILROSE LTD.,['68209'],ltd,"[-1010101, -1010101]","['2021-03-31', '2020-03-31']",2009-01-27,13,Chester,England,CW6 9DL,C/O Kbs Accounting Llp 6 Portal Business Park Suite 3 & 4
06844098,PATHWAY SOFTWARE (UK) LIMITED,['62012'],ltd,"[552191, 460854]","['2022-03-31', '2021-03-31']",2009-03-11,13,Chester,England,CH1 2LF,Watergate House  85 Watergate Street
05695573,GREEN CAR GUIDE LTD,['73110'],ltd,"[33140, 31082]","['2021-02-28', '2020-02-29']",2006-02-02,16,Chester,England,CH1 1DA,The Exchange  1 St John Street
05710339,RHYL INVESTMENTS LIMITED,['68100'],ltd,"[2265, -1010101]","['2021-06-30', '2020-06-30']",2006-02-15,16,Chester,England,CH1 1RT,Parkers Court Shipgate Street
05728821,BILIMANKHWE ARTS,['90030'],private-limited-guarant-nsc-limited-exemption,"[9250, 610]","['2021-03-31', '2020-03-31']",2006-03-03,16,Chester,England,CH4 8BQ,23 Park Road West
05736424,COACH HOUSE (CHESTER) LIMITED,"['55100', '56101', '56302']",ltd,"[990, 2869]","['2021-12-31', '2020-12-31']",2006-03-09,16,Chester,England,CH1 2HQ,39 Northgate Street Northgate Street
05749958,10 ADL17 LIMITED,['68209'],ltd,"[10, 10]","['2021-03-31', '2020-03-31']",2006-03-21,16,Chester,England,CH4 9QR,Regus House Herons Way
06352632,LIFE2 LIMITED,['99999'],ltd,"[1, 1]","['2022-03-31', '2021-03-31']",2007-08-28,15,Chester,England,CH3 5UU,2 Walmoor Bank House
06392880,BB STAINLESS STEEL LIMITED,['74909'],ltd,"[9204, 26765]","['2021-12-31', '2020-12-31']",2007-10-08,15,Chester,England,CH1 2LF,Bb Suite 10 Watergate House  85 Lower Watergate Street
06425009,COLLISTER (NORTH WEST) LTD,['82990'],ltd,"[-1010101, -1010101]","[-1010101, -1010101]",2007-11-13,15,Chester,England,CH4 0DF,Unit 8 Bretton Hall Farm Office Chester Road
06599083,BEAUTY CHAMBERS LIMITED,['47190'],ltd,"[-1010101, -1010101]","['2021-04-30', '2020-04-30']",2008-05-21,14,Chester,England,CH1 2BY,2a The Forum
06200861,COSSEC CONSULTANCY LIMITED,['66290'],ltd,"[201659, 217717]","['2021-03-31', '2020-03-31']",2007-04-03,15,Chester,England,CH2 1DG,48 Upton Park
06422111,YALE BUSINESS VILLAGE MANAGEMENT COMPANY LIMITED,['68320'],ltd,"[6, 6]","['2021-11-30', '2020-11-30']",2007-11-08,15,Chester,England,CH1 2DS,Military House  24 Castle Street
06135679,CITY ARCHITECTURAL LTD.,['71111'],ltd,"[10273, 2174]","['2021-03-31', '2020-03-31']",2007-03-02,15,Chester,England,CH3 5AR,Cholmondeley House
06221728,CODEMASONS LIMITED,['62020'],ltd,"[-1010101, -1010101]","['2021-04-30', '2020-04-30']",2007-04-20,15,Chester,England,CH2 2EN,87a Brook Lane
06237279,DESIGN DNA LTD,['74100'],ltd,"[8261, 1518]","['2021-05-30', '2020-05-30']",2007-05-04,15,Chester,England,CH3 7AU,5 Woodfields
06244163,RAISE ARCHITECTS LTD,"['71111', '71122']",ltd,"[19183, 19600]","['2021-03-31', '2020-03-31']",2007-05-11,15,Chester,England,CH1 2DS,Military House  24 Castle Street
05608512,VEIN SOLUTIONS LTD,['86210'],ltd,"[505208, 433071]","['2021-03-31', '2020-03-31']",2005-11-01,17,Chester,England,CH4 9DE,Chester Wellness Centre
05618550,ROSSMORE BUSINESS VILLAGE (ELLESMERE PORT) LIMITED,['68209'],ltd,"[18089, 18760]","['2021-06-30', '2020-06-30']",2005-11-10,17,Chester,England,CH4 7EY,41 Percy Road
05627935,BHNW (CHRISTIE FIELDS) LIMITED,"['41201', '68209']",ltd,"[-1010101, -1010101]","['2021-03-31', '2020-03-31']",2005-11-18,17,Chester,England,CH1 3BQ,Queens House
05653914,THE PARALLAX PARTNERSHIP UK LIMITED,['82990'],ltd,"[9681, 8928]","['2021-12-31', '2020-12-31']",2005-12-14,17,Chester,England,CH1 1NZ,12a White Friars
07190778,BENTLEY ORGANIC LIMITED,['32990'],ltd,"[101000, 101000]","['2021-03-31', '2020-03-31']",2010-03-16,12,Chester,England,CH1 4QL,C/O Premco Minerva Avenue
07197614,JOHNSON ROBERTS LIMITED,['74909'],ltd,"[12526, 13100]","['2021-03-29', '2020-03-29']",2010-03-22,12,Chester,England,CH2 3NJ,Egerton House
07040982,SPECOPS SOFTWARE LIMITED,['62012'],ltd,"[-1010101, -1010101]","['2021-12-31', '2020-12-31']",2009-10-14,13,Chester,England,CH1 3BQ,5th Floor One City Place
07145645,LOCKER SHOP UK LTD,['46900'],ltd,"[83469, 50364]","['2021-06-30', '2020-06-30']",2010-02-04,12,Chester,England,CH1 3AE,First Floor  2 City Road
07624379,SIGMAONE CONSULTING LTD,['62020'],ltd,"[400, 20005]","['2021-05-31', '2020-05-31']",2011-05-06,11,Chester,England,CH4 7NE,29 Lache Hall Crescent
07653099,DSF LAW LTD,['69109'],ltd,"[80969, 90561]","['2022-05-31', '2021-05-31']",2011-06-01,11,Chester,England,CH1 2NX,6 Nicholas Street
07295043,PRICEROBERTS LIMITED,"['62020', '70229']",ltd,"[-1010101, -1010101]","[-1010101, -1010101]",2010-06-24,12,Chester,England,CH4 7EL,40 Berkley Drive
07299846,CHESTER CHAMBER OF COMMERCE LIMITED,['94110'],ltd,"[2, -1010101]","['2021-12-31', '2020-12-31']",2010-06-30,12,Chester,England,CH4 7AD,Churchill House Queens Park Campus
07477835,AJ BROWN CONSULTING LIMITED,['70229'],ltd,"[48255, 57731]","['2021-12-31', '2020-12-31']",2010-12-23,12,Chester,England,CH3 9DS,C/O The Accounts Centre Milton Green Farm
07493748,ST DAVIDS COURT MANAGEMENT COMPANY (EWLOE) LIMITED,['98000'],ltd,"[3126, 3370]","['2021-06-30', '2020-06-30']",2011-01-14,11,Chester,England,CH4 8RQ,C/O Managing Estates Ltd
07564357,GOOD COMMUNICATIONS LTD,['73110'],ltd,"[-1010101, -1010101]","[-1010101, -1010101]",2011-03-15,11,Chester,England,CH3 6GR,8 Regiment Close
07590032,ONYX HEALTHCARE LIMITED,['86210'],ltd,"[64333, 45859]","['2021-04-30', '2020-04-30']",2011-04-04,11,Chester,England,CH2 3NJ,Egerton House  55 Hoole Road
07678011,CAVALCARA LIMITED,['68100'],ltd,"[7, 7]","['2021-06-30', '2020-06-30']",2011-06-22,11,Chester,England,CH2 3NJ,55 Hoole Road
07210191,DGS HORSE TRANSPORT LIMITED,['49410'],ltd,"[53019, 58719]","['2021-03-31', '2020-03-31']",2010-03-31,12,Chester,England,CH3 9LQ,Birch Tree Farm Harthill Lane
07041410,BRIGHTER CLEANING SERVICES (NORTH WEST) LIMITED,['96090'],ltd,"[15439, 27355]","['2021-10-31', '2020-10-31']",2009-10-14,13,Chester,England,CH1 4QL,2 Minerva Avenue
04307924,ROTEX EUROPE LTD,['28990'],ltd,"[-1010101, -1010101]","['2021-09-30', '2020-09-30']",2001-10-19,21,Chester,England,CH1 3DR,Archway House
04640811,ELYGRA LIMITED,['73110'],ltd,"[774723, 1170407]","['2021-10-31', '2020-10-31']",2003-01-17,19,Chester,England,CH1 4QP,11-13 The Quad
04654325,WORDSMITHPARTNERS LIMITED,['70229'],ltd,"[-1010101, -1010101]","['2021-03-31', '2020-03-31']",2003-01-31,19,Chester,England,CH3 8BH,2 The Old Granary Kelsall Road
04657216,WOODS 4 SALE LTD,['68310'],ltd,"[44734, 73746]","['2021-03-31', '2020-03-31']",2003-02-05,19,Chester,England,CH3 9BH,Jubilee Chapel Church Lane
04691146,KATIE COPELAND PHYSIOTHERAPY LIMITED,['86900'],ltd,"[19928, 9551]","['2021-04-30', '2020-04-30']",2003-03-10,19,Chester,England,CH1 1HG,14 Grosvenor Court Foregate Street
